time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change
04/15/2018 17:00:00,Apr-15,34416,1163,21412,3.4,5.4,-4.9,-0.416568484
04/15/2018 18:00:00,Apr-15,35031,1153,21412,3.3,5.4,-10.1,-0.866331216
04/15/2018 19:00:00,Apr-15,35098,1194,21412,3.4,5.6,41.0,3.55987713
04/15/2018 20:00:00,Apr-15,35642,1918,21412,5.4,9.0,724.3,60.67092749
04/15/2018 21:00:00,Apr-15,36428,4447,21412,12.2,20.8,2528.8,131.8423307
04/15/2018 22:00:00,Apr-15,34913,6760,21412,19.4,31.6,2313.5,52.02707169
04/15/2018 23:00:00,Apr-15,32592,8571,21412,26.3,40.0,1810.2,26.77656931
04/16/2018 00:00:00,Apr-16,30293,10614,21572,35.0,49.2,2043.3,23.84084318
04/16/2018 01:00:00,Apr-16,29194,12267,21572,42.0,56.9,1653.1,15.57490204
04/16/2018 02:00:00,Apr-16,28650,12587,21572,43.9,58.3,319.6,2.605626958
04/16/2018 03:00:00,Apr-16,28693,12475,21572,43.5,57.8,-111.6,-0.886927302
04/16/2018 04:00:00,Apr-16,29059,12712,21572,43.7,58.9,237.3,1.902078401
04/16/2018 05:00:00,Apr-16,30519,13205,21572,43.3,61.2,493.0,3.878248364
04/16/2018 06:00:00,Apr-16,33901,13423,21572,39.6,62.2,217.5,1.647376855
04/16/2018 07:00:00,Apr-16,37517,13527,21572,36.1,62.7,104.3,0.777188671
04/16/2018 08:00:00,Apr-16,37222,13411,21572,36.0,62.2,-115.9,-0.856599408
04/16/2018 09:00:00,Apr-16,36726,12091,21572,32.9,56.1,-1319.8,-9.840920783
04/16/2018 10:00:00,Apr-16,36764,12695,21572,34.5,58.9,603.9,4.994349695
04/16/2018 11:00:00,Apr-16,36775,13251,21572,36.0,61.4,555.2,4.373533752
04/16/2018 12:00:00,Apr-16,36913,13793,21572,37.4,63.9,542.5,4.093945318
04/16/2018 13:00:00,Apr-16,37424,14298,21572,38.2,66.3,505.4,3.664462296
04/16/2018 14:00:00,Apr-16,38032,14538,21572,38.2,67.4,239.7,1.676506756
04/16/2018 15:00:00,Apr-16,38795,14654,21572,37.8,67.9,115.4,0.79354593
04/16/2018 16:00:00,Apr-16,39859,14922,21572,37.4,69.2,268.8,1.83455925
04/16/2018 17:00:00,Apr-16,40611,14553,21572,35.8,67.5,-369.2,-2.473888485
04/16/2018 18:00:00,Apr-16,40944,14718,21572,35.9,68.2,165.0,1.133508105
04/16/2018 19:00:00,Apr-16,40401,15396,21572,38.1,71.4,678.1,4.607556144
04/16/2018 20:00:00,Apr-16,40211,15869,21572,39.5,73.6,472.8,3.07098746
04/16/2018 21:00:00,Apr-16,40375,15863,21572,39.3,73.5,-5.8,-0.036633828
04/16/2018 22:00:00,Apr-16,38087,16534,21572,43.4,76.6,670.2,4.224998007
04/16/2018 23:00:00,Apr-16,34850,16449,21572,47.2,76.2,-85.0,-0.514094025
04/17/2018 00:00:00,Apr-17,31823,15546,21572,48.9,72.1,-902.5,-5.486742288
04/17/2018 01:00:00,Apr-17,30201,15051,21572,49.8,69.8,-495.4,-3.186477342
04/17/2018 02:00:00,Apr-17,29072,14356,21572,49.4,66.5,-694.9,-4.617115444
04/17/2018 03:00:00,Apr-17,28430,13955,21572,49.1,64.7,-400.7,-2.791134431
04/17/2018 04:00:00,Apr-17,28426,13796,21572,48.5,64.0,-158.7,-1.137289823
04/17/2018 05:00:00,Apr-17,29067,14046,21572,48.3,65.1,249.8,1.81035492
04/17/2018 06:00:00,Apr-17,31851,14580,21572,45.8,67.6,533.9,3.801021799
04/17/2018 07:00:00,Apr-17,34697,14383,21572,41.5,66.7,-196.9,-1.350578283
04/17/2018 08:00:00,Apr-17,34833,13773,21572,39.5,63.8,-610.1,-4.242034435
04/17/2018 09:00:00,Apr-17,35658,12914,21572,36.2,59.9,-859.4,-6.239633375
04/17/2018 10:00:00,Apr-17,36568,12983,21572,35.5,60.2,69.6,0.538872222
04/17/2018 11:00:00,Apr-17,37765,13040,21572,34.5,60.4,56.6,0.435689109
04/17/2018 12:00:00,Apr-17,38835,12555,21572,32.3,58.2,-484.3,-3.71428304
04/17/2018 13:00:00,Apr-17,40051,12907,21572,32.2,59.8,351.2,2.797095102
04/17/2018 14:00:00,Apr-17,41844,13473,21572,32.2,62.5,566.0,4.385171041
04/17/2018 15:00:00,Apr-17,43166,13695,21572,31.7,63.5,222.2,1.648984658
04/17/2018 16:00:00,Apr-17,44660,13695,21572,30.7,63.5,0.4,0.002809582
04/17/2018 17:00:00,Apr-17,45631,14249,21572,31.2,66.1,554.0,4.044971734
04/17/2018 18:00:00,Apr-17,45496,14421,21572,31.7,66.8,171.4,1.203028615
04/17/2018 19:00:00,Apr-17,44324,13205,21572,29.8,61.2,-1215.1,-8.426494989
04/17/2018 20:00:00,Apr-17,43568,13018,21572,29.9,60.3,-187.3,-1.418669596
04/17/2018 21:00:00,Apr-17,43554,13864,21572,31.8,64.3,845.7,6.496000144
04/17/2018 22:00:00,Apr-17,41239,15490,21572,37.6,71.8,1626.1,11.72932374
04/17/2018 23:00:00,Apr-17,37463,15062,21572,40.2,69.8,-428.1,-2.763565757
04/18/2018 00:00:00,Apr-18,34356,15176,21572,44.2,70.3,113.9,0.756242468
04/18/2018 01:00:00,Apr-18,32431,14985,21572,46.2,69.5,-190.5,-1.255409876
04/18/2018 02:00:00,Apr-18,30917,14299,21572,46.2,66.3,-686.2,-4.579141462
04/18/2018 03:00:00,Apr-18,30182,14125,21572,46.8,65.5,-174.3,-1.218717211
04/18/2018 04:00:00,Apr-18,30050,13495,21572,44.9,62.6,-629.5,-4.456828422
04/18/2018 05:00:00,Apr-18,30733,13805,21572,44.9,64.0,309.9,2.296409666
04/18/2018 06:00:00,Apr-18,33230,13545,21572,40.8,62.8,-259.6,-1.880472754
04/18/2018 07:00:00,Apr-18,36049,13538,21572,37.6,62.8,-7.1,-0.052499679
04/18/2018 08:00:00,Apr-18,36112,12417,21572,34.4,57.6,-1121.1,-8.281229859
04/18/2018 09:00:00,Apr-18,36975,12244,21572,33.1,56.8,-173.3,-1.395515566
04/18/2018 10:00:00,Apr-18,38133,12803,21572,33.6,59.3,558.8,4.563525012
04/18/2018 11:00:00,Apr-18,39033,12076,21572,30.9,56.0,-726.8,-5.677000623
04/18/2018 12:00:00,Apr-18,40119,11140,21572,27.8,51.6,-935.4,-7.74589451
04/18/2018 13:00:00,Apr-18,41304,9679,21572,23.4,44.9,-1461.8,-13.1212808
04/18/2018 14:00:00,Apr-18,42261,9439,21572,22.3,43.8,-239.8,-2.478052936
04/18/2018 15:00:00,Apr-18,42811,8111,21572,18.9,37.6,-1328.0,-14.06978516
04/18/2018 16:00:00,Apr-18,43107,6642,21572,15.4,30.8,-1468.4,-18.10425134
04/18/2018 17:00:00,Apr-18,43580,6555,21572,15.0,30.4,-87.3,-1.314670681
04/18/2018 18:00:00,Apr-18,43144,5473,21572,12.7,25.4,-1082.1,-16.50755274
04/18/2018 19:00:00,Apr-18,42028,4719,21572,11.2,21.9,-753.6,-13.76888592
04/18/2018 20:00:00,Apr-18,41721,4093,21572,9.8,19.0,-626.2,-13.26836985
04/18/2018 21:00:00,Apr-18,41612,4138,21572,9.9,19.2,45.0,1.100359836
04/18/2018 22:00:00,Apr-18,39106,4237,21572,10.8,19.6,99.1,2.394378063
04/18/2018 23:00:00,Apr-18,35611,4116,21572,11.6,19.1,-121.0,-2.854454004
04/19/2018 00:00:00,Apr-19,32490,4019,21572,12.4,18.6,-97.7,-2.372763804
04/19/2018 01:00:00,Apr-19,30715,4180,21572,13.6,19.4,161.5,4.018044791
04/19/2018 02:00:00,Apr-19,29443,4930,21572,16.7,22.9,749.6,17.93096923
04/19/2018 03:00:00,Apr-19,28707,5448,21572,19.0,25.3,518.3,10.51454012
04/19/2018 04:00:00,Apr-19,28548,6057,21572,21.2,28.1,608.9,11.17718067
04/19/2018 05:00:00,Apr-19,29495,6153,21572,20.9,28.5,96.2,1.587913737
04/19/2018 06:00:00,Apr-19,32113,6522,21572,20.3,30.2,368.6,5.990959121
04/19/2018 07:00:00,Apr-19,35086,7108,21572,20.3,33.0,586.2,8.988237866
04/19/2018 08:00:00,Apr-19,34950,7350,21572,21.0,34.1,242.1,3.405775348
04/19/2018 09:00:00,Apr-19,35467,7025,21572,19.8,32.6,-325.0,-4.421377487
04/19/2018 10:00:00,Apr-19,35887,7634,21572,21.3,35.4,609.2,8.671654194
04/19/2018 11:00:00,Apr-19,36475,7463,21572,20.5,34.6,-171.5,-2.246120614
04/19/2018 12:00:00,Apr-19,36809,7203,21572,19.6,33.4,-260.3,-3.487707014
04/19/2018 13:00:00,Apr-19,37238,7258,21572,19.5,33.6,55.5,0.771112882
04/19/2018 14:00:00,Apr-19,38046,7666,21572,20.1,35.5,407.4,5.612439887
04/19/2018 15:00:00,Apr-19,38544,8520,21572,22.1,39.5,854.9,11.15257295
04/19/2018 16:00:00,Apr-19,39388,9795,21572,24.9,45.4,1274.5,14.95803297
04/19/2018 17:00:00,Apr-19,40049,10519,21572,26.3,48.8,723.6,7.387140848
04/19/2018 18:00:00,Apr-19,39742,11100,21572,27.9,51.5,581.8,5.530892522
04/19/2018 19:00:00,Apr-19,38940,11331,21572,29.1,52.5,230.7,2.078644558
04/19/2018 20:00:00,Apr-19,38692,10729,21572,27.7,49.7,-602.0,-5.312868898
04/19/2018 21:00:00,Apr-19,38942,10515,21572,27.0,48.7,-214.5,-1.999188277
04/19/2018 22:00:00,Apr-19,36784,11390,21572,31.0,52.8,875.3,8.324890767
04/19/2018 23:00:00,Apr-19,33721,11700,21572,34.7,54.2,309.8,2.720042993
04/20/2018 00:00:00,Apr-20,31027,11937,21572,38.5,55.3,237.1,2.026494515
04/20/2018 01:00:00,Apr-20,29462,11814,21572,40.1,54.8,-122.7,-1.027912028
04/20/2018 02:00:00,Apr-20,28433,11445,21572,40.3,53.1,-369.0,-3.123616201
04/20/2018 03:00:00,Apr-20,28054,11906,21572,42.4,55.2,461.3,4.030854376
04/20/2018 04:00:00,Apr-20,28216,11754,21572,41.7,54.5,-152.7,-1.282543299
04/20/2018 05:00:00,Apr-20,29084,12092,21572,41.6,56.1,338.2,2.8775395
04/20/2018 06:00:00,Apr-20,31799,12039,21572,37.9,55.8,-53.2,-0.439748872
04/20/2018 07:00:00,Apr-20,34929,12610,21572,36.1,58.5,571.0,4.743017243
04/20/2018 08:00:00,Apr-20,34923,13057,21572,37.4,60.5,447.5,3.549114884
04/20/2018 09:00:00,Apr-20,35758,13063,21572,36.5,60.6,5.7,0.043707866
04/20/2018 10:00:00,Apr-20,36141,13165,21572,36.4,61.0,102.5,0.78446163
04/20/2018 11:00:00,Apr-20,36468,13419,21572,36.8,62.2,253.4,1.924634058
04/20/2018 12:00:00,Apr-20,36310,14118,21572,38.9,65.4,699.0,5.209465073
04/20/2018 13:00:00,Apr-20,36325,14445,21572,39.8,67.0,327.1,2.316787025
04/20/2018 14:00:00,Apr-20,36398,14512,21572,39.9,67.3,66.8,0.462249188
04/20/2018 15:00:00,Apr-20,36546,14865,21572,40.7,68.9,353.4,2.435557881
04/20/2018 16:00:00,Apr-20,36568,14652,21572,40.1,67.9,-213.3,-1.435084982
04/20/2018 17:00:00,Apr-20,36473,14573,21572,40.0,67.6,-78.8,-0.53797666
04/20/2018 18:00:00,Apr-20,36172,14174,21572,39.2,65.7,-399.1,-2.738427649
04/20/2018 19:00:00,Apr-20,35587,14843,21572,41.7,68.8,669.0,4.720024892
04/20/2018 20:00:00,Apr-20,35900,14991,21572,41.8,69.5,148.1,0.997714082
04/20/2018 21:00:00,Apr-20,36293,14805,21572,40.8,68.6,-185.8,-1.239525945
04/20/2018 22:00:00,Apr-20,35022,14563,21572,41.6,67.5,-242.2,-1.635901323
04/20/2018 23:00:00,Apr-20,33196,14309,21572,43.1,66.3,-254.0,-1.744087175
04/21/2018 00:00:00,Apr-21,31133,13059,21572,41.9,60.5,-1249.9,-8.734902572
04/21/2018 01:00:00,Apr-21,29544,11563,21572,39.1,53.6,-1496.1,-11.45599949
04/21/2018 02:00:00,Apr-21,28590,11432,21572,40.0,53.0,-131.3,-1.135459485
04/21/2018 03:00:00,Apr-21,28129,12253,21572,43.6,56.8,821.4,7.185009639
04/21/2018 04:00:00,Apr-21,27773,11920,21572,42.9,55.3,-332.9,-2.717254647
04/21/2018 05:00:00,Apr-21,28216,10877,21572,38.5,50.4,-1043.3,-8.752787396
04/21/2018 06:00:00,Apr-21,29054,9583,21572,33.0,44.4,-1294.3,-11.89965643
04/21/2018 07:00:00,Apr-21,30207,7841,21572,26.0,36.3,-1741.2,-18.17105735
04/21/2018 08:00:00,Apr-21,31617,7586,21572,24.0,35.2,-255.0,-3.251591665
04/21/2018 09:00:00,Apr-21,33430,8101,21572,24.2,37.6,514.8,6.785479681
04/21/2018 10:00:00,Apr-21,34908,8217,21572,23.5,38.1,115.5,1.426179432
04/21/2018 11:00:00,Apr-21,35745,9530,21572,26.7,44.2,1313.0,15.97996584
04/21/2018 12:00:00,Apr-21,36421,11040,21572,30.3,51.2,1510.1,15.84596832
04/21/2018 13:00:00,Apr-21,36499,10160,21572,27.8,47.1,-879.4,-7.965589772
04/21/2018 14:00:00,Apr-21,36543,10703,21572,29.3,49.6,543.0,5.344054538
04/21/2018 15:00:00,Apr-21,36333,11018,21572,30.3,51.1,314.5,2.938016369
04/21/2018 16:00:00,Apr-21,36447,11267,21572,30.9,52.2,249.2,2.261775988
04/21/2018 17:00:00,Apr-21,36595,11824,21572,32.3,54.8,556.6,4.939858932
04/21/2018 18:00:00,Apr-21,36070,11193,21572,31.0,51.9,-630.2,-5.329881863
04/21/2018 19:00:00,Apr-21,36136,11895,21572,32.9,55.1,701.8,6.269744047
04/21/2018 20:00:00,Apr-21,36481,11587,21572,31.8,53.7,-308.1,-2.590529543
04/21/2018 21:00:00,Apr-21,36553,9820,21572,26.9,45.5,-1767.3,-15.2520747
04/21/2018 22:00:00,Apr-21,35527,9496,21572,26.7,44.0,-324.2,-3.30168175
04/21/2018 23:00:00,Apr-21,33725,8597,21572,25.5,39.9,-898.4,-9.460927494
04/22/2018 00:00:00,Apr-22,31940,7777,21572,24.3,36.0,-820.6,-9.545564677
04/22/2018 01:00:00,Apr-22,30137,7658,21572,25.4,35.5,-118.4,-1.52272589
04/22/2018 02:00:00,Apr-22,29096,5999,21572,20.6,27.8,-1658.6,-21.65818562
04/22/2018 03:00:00,Apr-22,28500,5075,21572,17.8,23.5,-924.3,-15.40595695
04/22/2018 04:00:00,Apr-22,28197,5248,21572,18.6,24.3,172.6,3.399918588
04/22/2018 05:00:00,Apr-22,28167,5885,21572,20.9,27.3,637.5,12.14883704
04/22/2018 06:00:00,Apr-22,28710,5249,21572,18.3,24.3,-636.4,-10.81399671
04/22/2018 07:00:00,Apr-22,29345,6840,21572,23.3,31.7,1591.1,30.31301536
04/22/2018 08:00:00,Apr-22,30265,6286,21572,20.8,29.1,-553.5,-8.09191553
04/22/2018 09:00:00,Apr-22,31601,6615,21572,20.9,30.7,328.8,5.230017871
04/22/2018 10:00:00,Apr-22,32947,6801,21572,20.6,31.5,185.8,2.808068487
04/22/2018 11:00:00,Apr-22,33343,5189,21572,15.6,24.1,-1612.4,-23.70829291
04/22/2018 12:00:00,Apr-22,33646,4795,21572,14.3,22.2,-394.0,-7.593916788
04/22/2018 13:00:00,Apr-22,34061,4362,21572,12.8,20.2,-432.4,-9.018719481
04/22/2018 14:00:00,Apr-22,34399,3621,21572,10.5,16.8,-741.0,-16.98707286
04/22/2018 15:00:00,Apr-22,34896,3569,21572,10.2,16.5,-51.9,-1.432914443
04/22/2018 16:00:00,Apr-22,35734,3451,21572,9.7,16.0,-118.6,-3.321640761
04/22/2018 17:00:00,Apr-22,36517,3188,21572,8.7,14.8,-262.6,-7.610290073
04/22/2018 18:00:00,Apr-22,36931,2804,21572,7.6,13.0,-384.1,-12.04641311
04/22/2018 19:00:00,Apr-22,36726,2758,21572,7.5,12.8,-46.3,-1.651426534
04/22/2018 20:00:00,Apr-22,36723,2706,21572,7.4,12.5,-51.5,-1.866155444
04/22/2018 21:00:00,Apr-22,37565,3452,21572,9.2,16.0,745.2,27.53643597
04/22/2018 22:00:00,Apr-22,35734,3466,21572,9.7,16.1,14.6,0.424101877
04/22/2018 23:00:00,Apr-22,32911,3366,21572,10.2,15.6,-100.1,-2.888600009
04/23/2018 00:00:00,Apr-23,30211,3489,21572,11.6,16.2,123.4,3.665536952
04/23/2018 01:00:00,Apr-23,28624,3320,21572,11.6,15.4,-169.8,-4.864799588
04/23/2018 02:00:00,Apr-23,27649,3147,21572,11.4,14.6,-172.6,-5.19788229
04/23/2018 03:00:00,Apr-23,27430,2603,21572,9.5,12.1,-544.1,-17.28740419
04/23/2018 04:00:00,Apr-23,27509,2302,21572,8.4,10.7,-301.4,-11.57963934
04/23/2018 05:00:00,Apr-23,28612,2231,21572,7.8,10.3,-70.4,-3.059800623
04/23/2018 06:00:00,Apr-23,31478,2250,21572,7.1,10.4,18.7,0.836020074
04/23/2018 07:00:00,Apr-23,34502,2232,21572,6.5,10.3,-17.8,-0.791130604
04/23/2018 08:00:00,Apr-23,34596,2212,21572,6.4,10.3,-20.5,-0.918379881
04/23/2018 09:00:00,Apr-23,35048,1537,21572,4.4,7.1,-674.7,-30.50978909
04/23/2018 10:00:00,Apr-23,35958,2135,21572,5.9,9.9,598.2,38.92189362
04/23/2018 11:00:00,Apr-23,36479,1992,21572,5.5,9.2,-142.8,-6.690144831
04/23/2018 12:00:00,Apr-23,37121,1440,21572,3.9,6.7,-551.7,-27.69517927
04/23/2018 13:00:00,Apr-23,37895,1160,21572,3.1,5.4,-280.7,-19.48929163
04/23/2018 14:00:00,Apr-23,38910,1180,21572,3.0,5.5,19.9,1.720253246
04/23/2018 15:00:00,Apr-23,40061,1224,21572,3.1,5.7,44.0,3.726520909
04/23/2018 16:00:00,Apr-23,41106,1315,21572,3.2,6.1,91.1,7.443578298
04/23/2018 17:00:00,Apr-23,41795,1442,21572,3.4,6.7,126.9,9.648948262
04/23/2018 18:00:00,Apr-23,42322,1512,21572,3.6,7.0,70.5,4.891661987
04/23/2018 19:00:00,Apr-23,41810,1843,21572,4.4,8.5,331.4,21.91959582
04/23/2018 20:00:00,Apr-23,41101,2730,21572,6.6,12.7,886.1,48.06569134
04/23/2018 21:00:00,Apr-23,41089,5111,21572,12.4,23.7,2381.9,87.26305147
04/23/2018 22:00:00,Apr-23,38657,7119,21572,18.4,33.0,2007.7,39.27852214
04/23/2018 23:00:00,Apr-23,34874,8323,21572,23.9,38.6,1203.4,16.90368244
04/24/2018 00:00:00,Apr-24,31934,9069,21572,28.4,42.0,746.9,8.974064874
04/24/2018 01:00:00,Apr-24,29945,9579,21572,32.0,44.4,509.8,5.621055012
04/24/2018 02:00:00,Apr-24,28885,9492,21572,32.9,44.0,-86.9,-0.906706026
04/24/2018 03:00:00,Apr-24,28280,9287,21572,32.8,43.0,-205.6,-2.166397313
04/24/2018 04:00:00,Apr-24,28214,9361,21572,33.2,43.4,74.2,0.799380417
04/24/2018 05:00:00,Apr-24,29112,8789,21572,30.2,40.7,-572.4,-6.114703119
04/24/2018 06:00:00,Apr-24,31593,8282,21572,26.2,38.4,-507.1,-5.769609423
04/24/2018 07:00:00,Apr-24,34395,7098,21572,20.6,32.9,-1183.0,-14.28526282
04/24/2018 08:00:00,Apr-24,34756,5968,21572,17.2,27.7,-1130.0,-15.91905499
04/24/2018 09:00:00,Apr-24,35648,3354,21572,9.4,15.5,-2614.9,-43.81203464
04/24/2018 10:00:00,Apr-24,37087,3929,21572,10.6,18.2,575.4,17.15833078
04/24/2018 11:00:00,Apr-24,38650,4336,21572,11.2,20.1,407.5,10.37069308
04/24/2018 12:00:00,Apr-24,40059,5034,21572,12.6,23.3,697.1,16.07603048
04/24/2018 13:00:00,Apr-24,41832,5340,21572,12.8,24.8,306.8,6.095075515
04/24/2018 14:00:00,Apr-24,43556,5584,21572,12.8,25.9,243.4,4.558328625
04/24/2018 15:00:00,Apr-24,45098,5886,21572,13.1,27.3,301.9,5.407130222
04/24/2018 16:00:00,Apr-24,46897,7093,21572,15.1,32.9,1207.3,20.51311513
04/24/2018 17:00:00,Apr-24,48127,8824,21572,18.3,40.9,1731.3,24.40897139
04/24/2018 18:00:00,Apr-24,47851,9102,21572,19.0,42.2,277.9,3.149404312
04/24/2018 19:00:00,Apr-24,46461,9840,21572,21.2,45.6,737.7,8.104608514
04/24/2018 20:00:00,Apr-24,45369,11718,21572,25.8,54.3,1878.0,19.08554063
04/24/2018 21:00:00,Apr-24,44870,11929,21572,26.6,55.3,211.3,1.803325317
04/24/2018 22:00:00,Apr-24,41874,12577,21572,30.0,58.3,647.5,5.427400871
04/24/2018 23:00:00,Apr-24,37873,12350,21572,32.6,57.3,-226.6,-1.802020335
04/25/2018 00:00:00,Apr-25,34365,12199,21572,35.5,56.5,-151.5,-1.226584579
04/25/2018 01:00:00,Apr-25,32066,11458,21572,35.7,53.1,-741.0,-6.074702723
04/25/2018 02:00:00,Apr-25,30435,10824,21572,35.6,50.2,-633.4,-5.527784028
04/25/2018 03:00:00,Apr-25,29574,10205,21572,34.5,47.3,-619.8,-5.72580416
04/25/2018 04:00:00,Apr-25,29306,11075,21572,37.8,51.3,870.3,8.528942052
04/25/2018 05:00:00,Apr-25,30250,11525,21572,38.1,53.4,450.0,4.06294767
04/25/2018 06:00:00,Apr-25,32652,11457,21572,35.1,53.1,-68.3,-0.592369242
04/25/2018 07:00:00,Apr-25,35537,11305,21572,31.8,52.4,-151.5,-1.322131029
04/25/2018 08:00:00,Apr-25,35670,11183,21572,31.4,51.8,-121.6,-1.075782654
04/25/2018 09:00:00,Apr-25,36741,11128,21572,30.3,51.6,-55.5,-0.495945117
04/25/2018 10:00:00,Apr-25,38133,12013,21572,31.5,55.7,884.9,7.952442972
04/25/2018 11:00:00,Apr-25,39450,12300,21572,31.2,57.0,286.9,2.387852175
04/25/2018 12:00:00,Apr-25,40547,12069,21572,29.8,55.9,-231.0,-1.877713378
04/25/2018 13:00:00,Apr-25,41833,11560,21572,27.6,53.6,-508.9,-4.216951213
04/25/2018 14:00:00,Apr-25,42860,10221,21572,23.8,47.4,-1338.5,-11.57891758
04/25/2018 15:00:00,Apr-25,43176,7394,21572,17.1,34.3,-2827.7,-27.6646355
04/25/2018 16:00:00,Apr-25,43098,5743,21572,13.3,26.6,-1650.2,-22.31961258
04/25/2018 17:00:00,Apr-25,42522,4623,21572,10.9,21.4,-1120.6,-19.51099309
04/25/2018 18:00:00,Apr-25,41738,4070,21572,9.8,18.9,-553.0,-11.96127331
04/25/2018 19:00:00,Apr-25,40383,3156,21572,7.8,14.6,-914.0,-22.45879971
04/25/2018 20:00:00,Apr-25,40175,2195,21572,5.5,10.2,-961.3,-30.46027221
04/25/2018 21:00:00,Apr-25,40066,2086,21572,5.2,9.7,-109.0,-4.967485577
04/25/2018 22:00:00,Apr-25,37636,2299,21572,6.1,10.7,213.6,10.24429874
04/25/2018 23:00:00,Apr-25,34463,2344,21572,6.8,10.9,45.0,1.95656606
04/26/2018 00:00:00,Apr-26,31685,3148,21572,9.9,14.6,804.3,34.30921142
04/26/2018 01:00:00,Apr-26,30049,3264,21572,10.9,15.1,115.1,3.654732157
04/26/2018 02:00:00,Apr-26,29293,3450,21572,11.8,16.0,186.9,5.725656882
04/26/2018 03:00:00,Apr-26,28825,4225,21572,14.7,19.6,774.6,22.44944601
04/26/2018 04:00:00,Apr-26,28933,5646,21572,19.5,26.2,1421.1,33.63633159
04/26/2018 05:00:00,Apr-26,29914,6267,21572,20.9,29.0,620.5,10.98916209
04/26/2018 06:00:00,Apr-26,32697,6065,21572,18.5,28.1,-201.9,-3.221262794
04/26/2018 07:00:00,Apr-26,35722,5557,21572,15.6,25.8,-507.8,-8.372434694
04/26/2018 08:00:00,Apr-26,35498,5181,21572,14.6,24.0,-375.6,-6.758941247
04/26/2018 09:00:00,Apr-26,35790,3153,21572,8.8,14.6,-2028.4,-39.14760091
04/26/2018 10:00:00,Apr-26,36063,3623,21572,10.0,16.8,469.6,14.89539104
04/26/2018 11:00:00,Apr-26,36354,4027,21572,11.1,18.7,404.1,11.15449075
04/26/2018 12:00:00,Apr-26,36716,4103,21572,11.2,19.0,76.1,1.889297518
04/26/2018 13:00:00,Apr-26,37322,4096,21572,11.0,19.0,-7.1,-0.173347342
04/26/2018 14:00:00,Apr-26,37998,4235,21572,11.1,19.6,139.5,3.407116549
04/26/2018 15:00:00,Apr-26,38831,4062,21572,10.5,18.8,-173.3,-4.092300704
04/26/2018 16:00:00,Apr-26,39865,4030,21572,10.1,18.7,-31.9,-0.785267228
04/26/2018 17:00:00,Apr-26,40839,3777,21572,9.2,17.5,-253.2,-6.282680329
04/26/2018 18:00:00,Apr-26,40902,4310,21572,10.5,20.0,533.7,14.1301134
04/26/2018 19:00:00,Apr-26,40025,5355,21572,13.4,24.8,1044.8,24.23832805
04/26/2018 20:00:00,Apr-26,39419,7078,21572,18.0,32.8,1722.2,32.15979799
04/26/2018 21:00:00,Apr-26,39846,8017,21572,20.1,37.2,939.1,13.26885147
04/26/2018 22:00:00,Apr-26,37521,7862,21572,21.0,36.4,-154.3,-1.924314308
04/26/2018 23:00:00,Apr-26,34440,9307,21572,27.0,43.1,1445.1,18.38012131
04/27/2018 00:00:00,Apr-27,31662,10408,21572,32.9,48.2,1101.0,11.82932223
04/27/2018 01:00:00,Apr-27,29657,9582,21572,32.3,44.4,-826.1,-7.936907507
04/27/2018 02:00:00,Apr-27,28633,9014,21572,31.5,41.8,-568.4,-5.932021588
04/27/2018 03:00:00,Apr-27,28089,7528,21572,26.8,34.9,-1486.2,-16.48748052
04/27/2018 04:00:00,Apr-27,27968,6165,21572,22.0,28.6,-1362.9,-18.10550961
04/27/2018 05:00:00,Apr-27,28789,4485,21572,15.6,20.8,-1679.8,-27.24761943
04/27/2018 06:00:00,Apr-27,31388,4176,21572,13.3,19.4,-308.8,-6.88556312
04/27/2018 07:00:00,Apr-27,34108,3884,21572,11.4,18.0,-292.3,-6.999691216
04/27/2018 08:00:00,Apr-27,34388,2792,21572,8.1,12.9,-1091.9,-28.11404063
04/27/2018 09:00:00,Apr-27,35363,1196,21572,3.4,5.5,-1595.8,-57.15734153
04/27/2018 10:00:00,Apr-27,36352,995,21572,2.7,4.6,-201.1,-16.81132523
04/27/2018 11:00:00,Apr-27,37304,711,21572,1.9,3.3,-284.4,-28.57729245
04/27/2018 12:00:00,Apr-27,38010,687,21572,1.8,3.2,-23.8,-3.345272331
04/27/2018 13:00:00,Apr-27,39019,575,21572,1.5,2.7,-112.2,-16.33248225
04/27/2018 14:00:00,Apr-27,40139,628,21572,1.6,2.9,53.5,9.311274744
04/27/2018 15:00:00,Apr-27,41377,836,21572,2.0,3.9,208.1,33.12545041
04/27/2018 16:00:00,Apr-27,42359,1049,21572,2.5,4.9,213.1,25.47530853
04/27/2018 17:00:00,Apr-27,42967,1144,21572,2.7,5.3,95.0,9.056748933
04/27/2018 18:00:00,Apr-27,42394,1275,21572,3.0,5.9,130.8,11.42965632
04/27/2018 19:00:00,Apr-27,40841,1509,21572,3.7,7.0,233.7,18.32805405
04/27/2018 20:00:00,Apr-27,39763,1675,21572,4.2,7.8,166.0,11.00029381
04/27/2018 21:00:00,Apr-27,39363,1869,21572,4.7,8.7,193.9,11.5743479
04/27/2018 22:00:00,Apr-27,37552,2760,21572,7.3,12.8,891.1,47.68093368
04/27/2018 23:00:00,Apr-27,34907,3550,21572,10.2,16.5,790.0,28.62440674
